index,Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Duration_hour,Duration_min,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,destination_New Delhi
1364,1,24,5,20,0,14,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1365,0,1,3,5,45,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1366,0,3,5,12,0,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1367,1,9,3,9,45,23,40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1368,1,9,6,20,20,12,45,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1369,2,24,6,19,10,23,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1370,2,3,3,17,0,29,55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1371,1,1,4,16,30,19,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1372,0,1,5,10,20,1,30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1373,1,15,6,13,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1374,2,21,3,8,35,12,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1375,1,6,6,7,30,11,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1376,1,12,6,8,25,25,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1377,1,6,3,11,30,14,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1378,1,9,6,9,25,25,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1379,2,15,6,5,0,38,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1380,2,9,6,9,35,27,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1381,2,24,3,7,0,30,45,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1382,0,12,4,10,20,2,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1383,1,1,5,17,35,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1384,1,9,5,19,45,16,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1385,0,27,6,15,15,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1386,0,15,5,17,0,2,45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1387,1,9,6,13,30,9,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1388,0,27,4,21,10,2,55,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1389,2,27,6,13,25,29,35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1390,0,9,5,15,15,2,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1391,0,9,5,11,40,2,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1392,1,27,3,9,45,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1393,1,1,6,15,10,4,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1394,1,6,6,18,55,21,25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1395,0,6,5,11,10,2,55,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1396,1,21,3,6,0,7,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1397,1,6,6,4,55,16,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1398,0,3,6,16,55,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1399,1,1,4,20,0,8,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1400,2,15,4,15,10,8,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1401,0,3,5,22,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1402,0,9,6,4,40,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1403,1,21,3,8,55,9,30,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1404,1,9,4,9,0,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1405,0,27,5,19,50,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1406,0,27,5,5,35,3,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1407,0,18,5,2,35,1,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1408,1,18,5,13,0,6,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1409,0,12,5,8,20,2,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1410,2,24,6,9,40,18,45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1411,0,6,6,9,30,2,50,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1412,2,15,6,10,55,8,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1413,0,15,5,7,10,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1414,1,24,5,12,50,6,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1415,1,24,6,8,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1416,1,6,3,17,30,10,55,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1417,0,1,3,16,0,2,35,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
1418,1,1,3,11,40,7,30,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1419,1,15,5,14,5,8,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1420,1,9,5,16,0,9,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1421,1,6,6,14,5,8,30,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1422,1,15,6,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1423,0,18,3,14,20,2,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1424,1,6,5,8,25,12,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1425,1,9,5,7,55,14,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1426,1,6,3,8,0,10,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1427,0,27,6,6,20,1,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1428,0,18,4,11,30,2,50,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1429,0,9,5,20,0,2,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1430,1,9,5,11,40,7,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1431,1,18,5,10,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1432,1,27,3,19,45,24,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1433,1,6,6,18,55,27,40,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1434,2,9,6,20,0,8,25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1435,1,9,5,19,0,6,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1436,1,9,5,20,0,13,20,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1437,1,24,5,17,35,4,40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1438,0,18,3,7,45,2,55,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1439,1,21,3,12,50,8,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1440,0,3,3,10,20,2,35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
